No.,Date and time,FORCE [none] (32),Max [none] (28),TORQE [NM] (11),TRAVEL [M] (3),TURN [pulses] (4),PIPE No [none] (15)
1178,2017-10-12 16:04:34.2,108.5,8.537,0,2.537,2515,3
1179,2017-10-12 16:04:36.2,108.5,8.54,0,2.539,2529,3
1180,2017-10-12 16:04:38.2,108.5,8.545,0,2.545,2539,3
1181,2017-10-12 16:04:40.2,109,8.55,0,2.55,2547,3
1182,2017-10-12 16:04:42.2,108.5,8.559,0,2.559,2561,3
1183,2017-10-12 16:04:44.2,108.1,8.564,0,2.564,2574,3
1184,2017-10-12 16:04:46.2,108.4,8.572,0,2.572,2585,3
1185,2017-10-12 16:04:48.2,108,8.581,0,2.581,2591,3
1186,2017-10-12 16:04:50.2,108.3,8.59,0,2.59,2600,3
1187,2017-10-12 16:04:52.2,108,8.6,0,2.6,2611,3
1188,2017-10-12 16:04:54.2,108,8.613,0,2.613,2620,3
1189,2017-10-12 16:04:56.2,108,8.616,0,2.616,2630,3
1190,2017-10-12 16:04:58.2,108,8.616,0,2.616,2637,3
1191,2017-10-12 16:05:00.2,108.5,8.622,0,2.622,2647,3
1192,2017-10-12 16:05:02.2,108,8.622,0,2.622,2656,3
1193,2017-10-12 16:05:04.2,108,8.629,0,2.629,2666,3
1194,2017-10-12 16:05:06.2,108,8.637,0,2.637,2676,3
1195,2017-10-12 16:05:08.2,107.8,8.643,0,2.643,2685,3
1196,2017-10-12 16:05:10.2,107.5,8.65,0,2.65,2693,3
1197,2017-10-12 16:05:12.2,107.8,8.654,0,2.654,2703,3
1198,2017-10-12 16:05:14.2,108,8.655,0,2.655,2713,3
1199,2017-10-12 16:05:16.2,107.7,8.662,0,2.662,2720,3
1200,2017-10-12 16:05:18.2,108,8.667,0,2.667,2723,3
1201,2017-10-12 16:05:20.2,108,8.677,0,2.677,2731,3
1202,2017-10-12 16:05:22.2,108,8.681,0,2.681,2739,3
1203,2017-10-12 16:05:24.2,108,8.684,0,2.684,2747,3
1204,2017-10-12 16:05:26.2,107.5,8.69,0,2.69,2756,3
1205,2017-10-12 16:05:28.2,107.5,8.696,0,2.696,2765,3
1206,2017-10-12 16:05:30.2,107.7,8.702,0,2.702,2774,3
1207,2017-10-12 16:05:32.2,107.8,8.706,0,2.706,2783,3
1208,2017-10-12 16:05:34.2,108,8.716,0,2.716,2792,3
1209,2017-10-12 16:05:36.2,108.5,8.723,0,2.723,2801,3
1210,2017-10-12 16:05:38.2,108,8.729,0,2.729,2810,3
1211,2017-10-12 16:05:40.2,108,8.731,0,2.731,2820,3
1212,2017-10-12 16:05:42.2,107.7,8.737,0,2.737,2830,3
1213,2017-10-12 16:05:44.2,107.7,8.744,0,2.744,2839,3
1214,2017-10-12 16:05:46.2,107.6,8.75,0,2.75,2848,3
1215,2017-10-12 16:05:48.2,107.9,8.756,0,2.756,2856,3
1216,2017-10-12 16:05:50.2,107.3,8.758,0,2.758,2865,3
1217,2017-10-12 16:05:52.2,107.6,8.762,0,2.762,2874,3
1218,2017-10-12 16:05:54.2,107.5,8.767,0,2.767,2883,3
1219,2017-10-12 16:05:56.2,107.5,8.77,0,2.77,2891,3
1220,2017-10-12 16:05:58.2,107.4,8.773,0,2.773,2899,3
1221,2017-10-12 16:06:00.2,107.3,8.777,0,2.777,2906,3
1222,2017-10-12 16:06:02.2,107.5,8.781,0,2.781,2912,3
1223,2017-10-12 16:06:04.2,107.5,8.782,0,2.782,2919,3
1224,2017-10-12 16:06:06.2,107.2,8.787,0,2.787,2926,3
1225,2017-10-12 16:06:08.2,107.2,8.797,0,2.797,2931,3
1226,2017-10-12 16:06:10.2,107,8.809,0,2.809,2937,3
1227,2017-10-12 16:06:12.2,107.2,8.816,0,2.816,2943,3
1228,2017-10-12 16:06:14.2,107.2,8.824,0,2.824,2950,3
1229,2017-10-12 16:06:16.2,107.2,8.838,0,2.838,2957,3
1230,2017-10-12 16:06:18.2,107.3,8.848,0,2.848,2965,3
1231,2017-10-12 16:06:20.2,107.5,8.853,0,2.853,2972,3
1232,2017-10-12 16:06:22.2,107.5,8.858,0,2.858,2979,3
1233,2017-10-12 16:06:24.2,107.5,8.866,0,2.866,2986,3
1234,2017-10-12 16:06:26.2,107.5,8.875,0,2.875,2993,3
1235,2017-10-12 16:06:28.2,107.5,8.882,0,2.882,2999,3
1236,2017-10-12 16:06:30.2,107.5,8.888,0,2.888,3005,3
1237,2017-10-12 16:06:32.2,107,8.892,0,2.892,3011,3
1238,2017-10-12 16:06:34.2,107.5,8.898,0,2.898,3017,3
1239,2017-10-12 16:06:36.2,107.5,8.903,0,2.903,3024,3
1240,2017-10-12 16:06:38.2,107.9,8.907,0,2.907,3030,3
1241,2017-10-12 16:06:40.2,108,8.92,0,2.92,3038,3
1242,2017-10-12 16:06:42.2,107.7,8.925,0,2.925,3042,3
1243,2017-10-12 16:06:44.2,107.3,8.929,0,2.929,3048,3
1244,2017-10-12 16:06:46.2,107.3,8.933,0,2.933,3055,3
1245,2017-10-12 16:06:48.2,107.3,8.936,0,2.936,3063,3
1246,2017-10-12 16:06:50.2,107,8.939,0,2.939,3069,3
1247,2017-10-12 16:06:52.2,107.5,8.945,0,2.945,3072,3
1248,2017-10-12 16:06:54.2,107.5,8.948,0,2.948,3078,3
1249,2017-10-12 16:06:56.2,107.5,8.949,0,2.949,3086,3
1250,2017-10-12 16:06:58.2,107.3,8.949,0,2.949,3091,3
1251,2017-10-12 16:07:00.2,107.6,8.952,0,2.952,3098,3
1252,2017-10-12 16:07:02.2,107.5,8.957,0,2.957,3105,3
1253,2017-10-12 16:07:04.2,107.5,8.959,0,2.959,3112,3
1254,2017-10-12 16:07:06.2,107,8.965,0,2.965,3116,3
1255,2017-10-12 16:07:08.2,107.3,8.972,0,2.972,3120,3
1256,2017-10-12 16:07:10.2,107.5,8.976,0,2.976,3126,3
1257,2017-10-12 16:07:12.2,107.5,8.982,0,2.982,3133,3
1258,2017-10-12 16:07:14.2,107.3,8.987,0,2.987,3140,3
1259,2017-10-12 16:07:16.2,107.7,8.994,0,2.994,3148,3
1260,2017-10-12 16:07:18.2,107.3,8.996,0,2.996,3155,3
1261,2017-10-12 16:07:20.2,107.3,9.003,0,3.003,3162,3
1262,2017-10-12 16:07:22.2,107.1,9.01,0,3.01,3167,3
1263,2017-10-12 16:07:24.2,107.5,9.015,0,3.015,3172,3
1264,2017-10-12 16:07:26.2,107.2,9.02,0,3.02,3177,3
1265,2017-10-12 16:07:28.2,107.5,9.025,0,3.025,3182,3
1266,2017-10-12 16:07:30.2,107.5,9.03,0,3.03,3188,3
1267,2017-10-12 16:07:32.2,107.5,9.034,0,3.034,3196,3
1268,2017-10-12 16:07:34.2,107,9.043,0,3.043,3204,3
1269,2017-10-12 16:07:36.2,107.3,9.043,0,3.043,3212,3
1270,2017-10-12 16:07:38.2,107.2,9.043,0,3.042,3221,3
1271,2017-10-12 16:07:40.2,107.2,9.049,0,3.049,3228,3
1272,2017-10-12 16:07:42.2,107.2,9.057,0,3.057,3234,3
1273,2017-10-12 16:07:44.2,107,9.062,0,3.062,3234,3
1274,2017-10-12 16:08:09.6,107.1,9.063,0,0.056,3234,4
1275,2017-10-12 16:08:11.6,107.3,9.063,0,0.053,0,4
1276,2017-10-12 16:08:13.6,107,9.063,0,0.053,1,4
1277,2017-10-12 16:08:15.6,107.2,9.063,0,0.053,6,4
1278,2017-10-12 16:08:17.6,107,9.063,0,0.054,12,4
1279,2017-10-12 16:08:19.6,107.2,9.067,0,0.06,20,4
1280,2017-10-12 16:08:21.6,107,9.07,0,0.063,31,4
1281,2017-10-12 16:08:23.6,106.8,9.073,0,0.066,42,4
1282,2017-10-12 16:08:25.6,107,9.08,0,0.073,49,4
1283,2017-10-12 16:08:27.6,107,9.088,0,0.081,49,4
1284,2017-10-12 16:08:29.6,107,9.093,0,0.086,49,4
1285,2017-10-12 16:08:31.6,106.6,9.1,0,0.093,57,4
1286,2017-10-12 16:08:33.6,107.2,9.102,0,0.095,66,4
1287,2017-10-12 16:08:35.6,107,9.11,0,0.103,73,4
1288,2017-10-12 16:08:37.6,107,9.117,0,0.11,80,4
1289,2017-10-12 16:08:39.7,107,9.125,0,0.118,87,4
1290,2017-10-12 16:08:41.7,106.8,9.133,0,0.126,95,4
1291,2017-10-12 16:08:43.7,107,9.14,0,0.133,103,4
1292,2017-10-12 16:08:45.7,107,9.145,0,0.138,107,4
1293,2017-10-12 16:08:47.7,107,9.147,0,0.14,109,4
1294,2017-10-12 16:08:49.7,106.5,9.152,0,0.145,118,4
1295,2017-10-12 16:08:51.7,107,9.157,0,0.15,125,4
1296,2017-10-12 16:08:53.7,106.7,9.165,0,0.158,135,4
1297,2017-10-12 16:08:55.7,106.7,9.17,0,0.163,144,4
1298,2017-10-12 16:08:57.7,106.7,9.175,0,0.168,151,4
1299,2017-10-12 16:08:59.7,106.6,9.178,0,0.171,158,4
1300,2017-10-12 16:09:01.7,107,9.184,0,0.177,167,4
1301,2017-10-12 16:09:03.7,107,9.19,0,0.183,174,4
1302,2017-10-12 16:09:05.7,107,9.197,0,0.19,184,4
1303,2017-10-12 16:09:07.7,107,9.203,0,0.196,193,4
1304,2017-10-12 16:09:09.7,106.8,9.206,0,0.199,200,4
1305,2017-10-12 16:09:11.7,107,9.211,0,0.204,209,4
1306,2017-10-12 16:09:13.7,107,9.216,0,0.209,215,4
1307,2017-10-12 16:09:15.7,106.8,9.216,0,0.209,221,4
1308,2017-10-12 16:09:17.7,106.5,9.217,0,0.21,229,4
1309,2017-10-12 16:09:19.7,107,9.223,0,0.216,238,4
1310,2017-10-12 16:09:21.7,107,9.229,0,0.222,244,4
1311,2017-10-12 16:09:23.7,107,9.23,0,0.223,251,4
1312,2017-10-12 16:09:25.7,106.7,9.235,0,0.228,257,4
1313,2017-10-12 16:09:27.7,107,9.246,0,0.239,261,4
1314,2017-10-12 16:09:29.7,106.5,9.255,0,0.248,266,4
1315,2017-10-12 16:09:31.7,106.5,9.261,0,0.254,272,4
1316,2017-10-12 16:09:33.7,106.3,9.268,0,0.261,276,4
1317,2017-10-12 16:09:35.7,106.5,9.277,0,0.27,282,4
1318,2017-10-12 16:09:37.7,106.5,9.285,0,0.278,287,4
1319,2017-10-12 16:09:39.7,106.5,9.294,0,0.287,291,4
1320,2017-10-12 16:09:41.7,106.5,9.299,0,0.292,294,4
1321,2017-10-12 16:09:43.7,106.5,9.309,0,0.302,298,4
1322,2017-10-12 16:09:45.7,106.7,9.317,0,0.31,303,4
1323,2017-10-12 16:09:47.7,106.5,9.32,0,0.313,307,4
1324,2017-10-12 16:09:49.7,106.3,9.32,0,0.313,313,4
1325,2017-10-12 16:09:51.7,106,9.32,0,0.313,320,4
1326,2017-10-12 16:09:53.7,106,9.331,0,0.324,327,4
1327,2017-10-12 16:09:55.7,106.3,9.336,0,0.329,333,4
1328,2017-10-12 16:09:57.7,106,9.345,0,0.338,340,4
1329,2017-10-12 16:09:59.7,106.2,9.355,0,0.348,344,4
1330,2017-10-12 16:10:01.7,106.5,9.363,0,0.356,350,4
1331,2017-10-12 16:10:03.7,106.3,9.367,0,0.36,354,4
1332,2017-10-12 16:10:05.7,106.3,9.383,0,0.376,359,4
1333,2017-10-12 16:10:07.7,106.5,9.4,0,0.393,364,4
1334,2017-10-12 16:10:09.7,106.7,9.415,0,0.408,369,4
1335,2017-10-12 16:10:11.7,107,9.419,0,0.412,374,4
1336,2017-10-12 16:10:13.7,106.8,9.435,0,0.428,379,4
1337,2017-10-12 16:10:15.7,106.5,9.448,0,0.441,384,4
1338,2017-10-12 16:10:17.7,106.5,9.461,0,0.454,389,4
1339,2017-10-12 16:10:19.7,106.7,9.474,0,0.467,396,4
1340,2017-10-12 16:10:21.7,106.5,9.487,0,0.48,404,4
1341,2017-10-12 16:10:23.7,106.5,9.497,0,0.49,412,4
1342,2017-10-12 16:10:25.7,106.5,9.497,0,0.49,422,4
1343,2017-10-12 16:10:27.7,106.5,9.497,0,0.49,431,4
1344,2017-10-12 16:10:29.7,106.5,9.503,0,0.496,440,4
1345,2017-10-12 16:10:31.7,106.5,9.522,0,0.515,450,4
1346,2017-10-12 16:10:33.7,106.9,9.535,0,0.528,455,4
1347,2017-10-12 16:10:35.7,106.5,9.549,0,0.542,462,4
1348,2017-10-12 16:10:37.7,107,9.562,0,0.555,470,4
1349,2017-10-12 16:10:39.7,106.5,9.569,0,0.562,476,4
1350,2017-10-12 16:10:41.7,106.5,9.586,0,0.579,482,4
1351,2017-10-12 16:10:43.7,106.5,9.601,0,0.594,490,4
1352,2017-10-12 16:10:45.7,106.5,9.615,0,0.608,497,4
1353,2017-10-12 16:10:47.7,106.5,9.635,0,0.628,503,4
1354,2017-10-12 16:10:49.7,106.3,9.647,0,0.64,507,4
1355,2017-10-12 16:10:51.7,106.3,9.653,0,0.646,511,4
1356,2017-10-12 16:10:53.7,106.5,9.659,0,0.652,516,4
1357,2017-10-12 16:10:55.7,105.8,9.666,0,0.659,519,4
1358,2017-10-12 16:10:57.7,106.5,9.666,0,0.659,519,4
1359,2017-10-12 16:10:59.7,106,9.666,0,0.659,526,4
1360,2017-10-12 16:11:01.7,106.5,9.672,0,0.665,537,4
1361,2017-10-12 16:11:03.7,106,9.681,0,0.674,548,4
1362,2017-10-12 16:11:05.7,106.2,9.693,0,0.686,559,4
1363,2017-10-12 16:11:07.7,106.3,9.699,0,0.692,569,4
1364,2017-10-12 16:11:09.7,106.5,9.707,0,0.7,576,4
1365,2017-10-12 16:11:11.7,106.3,9.712,0,0.705,578,4
1366,2017-10-12 16:11:13.7,106.5,9.714,0,0.707,587,4
1367,2017-10-12 16:11:15.7,105.9,9.716,0,0.709,598,4
1368,2017-10-12 16:11:17.7,106.4,9.717,0,0.71,608,4
1369,2017-10-12 16:11:19.7,106,9.722,0,0.715,618,4
1370,2017-10-12 16:11:21.7,106,9.729,0,0.722,629,4
1371,2017-10-12 16:11:23.7,106.2,9.735,0,0.728,641,4
1372,2017-10-12 16:11:25.7,106.2,9.738,0,0.731,652,4
1373,2017-10-12 16:11:27.7,106,9.749,0,0.742,664,4
1374,2017-10-12 16:11:29.7,106,9.757,0,0.75,675,4
1375,2017-10-12 16:11:31.7,106,9.763,0,0.756,687,4
1376,2017-10-12 16:11:33.7,106,9.771,0,0.764,699,4
1377,2017-10-12 16:11:35.7,106.2,9.782,0,0.775,711,4
1378,2017-10-12 16:11:37.7,106.3,9.791,0,0.784,723,4
1379,2017-10-12 16:11:39.7,106.1,9.799,0,0.792,735,4
1380,2017-10-12 16:11:41.7,105.5,9.808,0,0.801,746,4
1381,2017-10-12 16:11:43.7,106,9.816,0,0.809,758,4
1382,2017-10-12 16:11:45.7,106,9.826,0,0.819,769,4
1383,2017-10-12 16:11:47.7,106,9.835,0,0.828,781,4
1384,2017-10-12 16:11:49.7,106,9.847,0,0.84,793,4
1385,2017-10-12 16:11:51.7,106,9.857,0,0.85,805,4
1386,2017-10-12 16:11:53.7,105.9,9.866,0,0.859,817,4
1387,2017-10-12 16:11:55.7,106,9.871,0,0.864,829,4
1388,2017-10-12 16:11:57.7,106,9.888,0,0.881,837,4
1389,2017-10-12 16:11:59.7,105.8,9.904,0,0.897,849,4
1390,2017-10-12 16:12:01.7,106.2,9.919,0,0.912,860,4
1391,2017-10-12 16:12:03.7,106,9.929,0,0.922,872,4
1392,2017-10-12 16:12:05.7,105.9,9.929,0,0.922,883,4
1393,2017-10-12 16:12:07.7,106.2,9.929,0,0.922,895,4
1394,2017-10-12 16:12:09.7,106.2,9.935,0,0.928,907,4
1395,2017-10-12 16:12:11.7,106,9.947,0,0.94,919,4
1396,2017-10-12 16:12:13.7,106,9.961,0,0.954,931,4
1397,2017-10-12 16:12:15.7,106,9.977,0,0.97,943,4
1398,2017-10-12 16:12:17.7,106.2,9.99,0,0.983,955,4
1399,2017-10-12 16:12:19.7,106.1,10,0,0.993,967,4
1400,2017-10-12 16:12:21.7,106,10.015,0,1.008,979,4
1401,2017-10-12 16:12:23.7,106,10.028,0,1.021,991,4
1402,2017-10-12 16:12:25.7,106,10.037,0,1.03,1003,4
1403,2017-10-12 16:12:27.7,105.5,10.046,0,1.039,1015,4
1404,2017-10-12 16:12:29.7,105.8,10.056,0,1.049,1028,4
1405,2017-10-12 16:12:31.7,106,10.061,0,1.054,1040,4
1406,2017-10-12 16:12:33.7,106,10.069,0,1.062,1053,4
1407,2017-10-12 16:12:35.7,106,10.077,0,1.07,1065,4
1408,2017-10-12 16:12:37.7,105.8,10.084,0,1.077,1076,4
1409,2017-10-12 16:12:39.7,105.5,10.093,0,1.086,1084,4
1410,2017-10-12 16:12:41.7,105.8,10.106,0,1.099,1096,4
1411,2017-10-12 16:12:43.7,105.8,10.115,0,1.108,1108,4
1412,2017-10-12 16:12:45.7,105.5,10.116,0,1.109,1119,4
1413,2017-10-12 16:12:47.7,105.8,10.116,0,1.109,1132,4
1414,2017-10-12 16:12:49.7,106,10.116,0,1.109,1144,4
1415,2017-10-12 16:12:51.7,105.7,10.123,0,1.116,1156,4
1416,2017-10-12 16:12:53.7,106,10.137,0,1.13,1167,4
1417,2017-10-12 16:12:55.7,106,10.141,0,1.134,1177,4
1418,2017-10-12 16:12:57.7,105.8,10.159,0,1.152,1189,4
1419,2017-10-12 16:12:59.7,105.8,10.165,0,1.158,1200,4
1420,2017-10-12 16:13:01.7,106,10.18,0,1.173,1212,4
1421,2017-10-12 16:13:03.7,106,10.186,0,1.179,1223,4
1422,2017-10-12 16:13:05.7,106,10.203,0,1.196,1234,4
1423,2017-10-12 16:13:07.7,106,10.211,0,1.204,1246,4
1424,2017-10-12 16:13:09.7,106,10.219,0,1.212,1258,4
1425,2017-10-12 16:13:11.7,105.8,10.232,0,1.225,1263,4
1426,2017-10-12 16:13:13.7,106.1,10.236,0,1.229,1271,4
1427,2017-10-12 16:13:15.7,106,10.243,0,1.236,1272,4
1428,2017-10-12 16:13:17.7,105.7,10.26,0,1.253,1274,4
1429,2017-10-12 16:13:19.7,105.8,10.277,0,1.27,1276,4
1430,2017-10-12 16:13:21.7,105.5,10.281,0,1.274,1278,4
1431,2017-10-12 16:13:23.7,105.8,10.281,0,1.274,1281,4
1432,2017-10-12 16:13:25.7,105.5,10.286,0,1.279,1288,4
1433,2017-10-12 16:13:27.7,105.5,10.297,0,1.29,1289,4
1434,2017-10-12 16:13:29.7,105.7,10.305,0,1.298,1295,4
1435,2017-10-12 16:13:31.7,105.7,10.319,0,1.312,1305,4
1436,2017-10-12 16:13:33.7,105.6,10.331,0,1.324,1315,4
1437,2017-10-12 16:13:35.7,105.8,10.341,0,1.334,1322,4
1438,2017-10-12 16:13:37.7,105.5,10.352,0,1.345,1330,4
1439,2017-10-12 16:13:39.7,105.5,10.363,0,1.356,1341,4
1440,2017-10-12 16:13:41.7,105.5,10.38,0,1.373,1351,4
1441,2017-10-12 16:13:43.7,105.5,10.393,0,1.386,1362,4
1442,2017-10-12 16:13:45.7,105.3,10.401,0,1.394,1373,4
1443,2017-10-12 16:13:47.7,105.3,10.416,0,1.409,1384,4
1444,2017-10-12 16:13:49.7,105.5,10.429,0,1.422,1395,4
1445,2017-10-12 16:13:51.7,105.5,10.442,0,1.435,1407,4
1446,2017-10-12 16:13:53.7,105.5,10.457,0,1.45,1419,4
1447,2017-10-12 16:13:55.7,105.5,10.476,0,1.469,1431,4
1448,2017-10-12 16:13:57.7,105.3,10.488,0,1.481,1442,4
1449,2017-10-12 16:13:59.7,105.5,10.502,0,1.495,1456,4
1450,2017-10-12 16:14:01.7,105.5,10.514,0,1.507,1468,4
1451,2017-10-12 16:14:03.7,105.5,10.52,0,1.513,1481,4
1452,2017-10-12 16:14:05.7,105,10.525,0,1.518,1489,4
1453,2017-10-12 16:14:07.7,105.5,10.537,0,1.53,1503,4
1454,2017-10-12 16:14:09.7,105.5,10.572,0,1.565,1516,4
1455,2017-10-12 16:14:11.7,105.2,10.595,0,1.588,1529,4
1456,2017-10-12 16:14:13.7,105.3,10.612,0,1.605,1540,4
1457,2017-10-12 16:14:15.7,105.9,10.627,0,1.62,1547,4
1458,2017-10-12 16:14:17.7,105.3,10.627,0,1.62,1560,4
1459,2017-10-12 16:14:19.7,105.3,10.627,0,1.62,1572,4
1460,2017-10-12 16:14:21.7,105.5,10.629,0,1.622,1584,4
1461,2017-10-12 16:14:23.7,105.5,10.631,0,1.624,1597,4
1462,2017-10-12 16:14:25.7,105.3,10.635,0,1.628,1608,4
1463,2017-10-12 16:14:27.7,105.2,10.638,0,1.631,1621,4
1464,2017-10-12 16:14:29.7,105,10.64,0,1.633,1630,4
1465,2017-10-12 16:14:31.7,105.5,10.646,0,1.639,1630,4
1466,2017-10-12 16:14:33.7,105.5,10.65,0,1.643,1630,4
1467,2017-10-12 16:14:35.7,105.2,10.653,0,1.646,1641,4
1468,2017-10-12 16:14:37.7,105.5,10.653,0,1.646,1650,4
1469,2017-10-12 16:14:39.7,105.2,10.663,0,1.656,1659,4
1470,2017-10-12 16:14:41.7,105.5,10.671,0,1.664,1666,4
1471,2017-10-12 16:14:43.7,105.5,10.681,0,1.674,1671,4
1472,2017-10-12 16:14:45.7,105.3,10.69,0,1.683,1678,4
1473,2017-10-12 16:14:47.7,105.5,10.694,0,1.687,1689,4
1474,2017-10-12 16:14:49.7,105.5,10.701,0,1.694,1695,4
1475,2017-10-12 16:14:51.7,105.5,10.708,0,1.701,1706,4
1476,2017-10-12 16:14:53.7,105.2,10.717,0,1.71,1717,4
1477,2017-10-12 16:14:55.7,105,10.718,0,1.711,1728,4
1478,2017-10-12 16:14:57.7,105.5,10.733,0,1.726,1738,4
1479,2017-10-12 16:14:59.7,105,10.744,0,1.737,1749,4
1480,2017-10-12 16:15:01.7,105.3,10.754,0,1.747,1760,4
1481,2017-10-12 16:15:03.7,105.3,10.761,0,1.754,1772,4
1482,2017-10-12 16:15:05.7,105.2,10.766,0,1.759,1783,4
1483,2017-10-12 16:15:07.7,105.5,10.773,0,1.766,1794,4
1484,2017-10-12 16:15:09.7,105.3,10.78,0,1.773,1802,4
1485,2017-10-12 16:15:11.7,105.5,10.784,0,1.777,1813,4
1486,2017-10-12 16:15:13.7,105.5,10.792,0,1.785,1826,4
1487,2017-10-12 16:15:15.7,105.5,10.792,0,1.785,1838,4
1488,2017-10-12 16:15:17.7,105.5,10.792,0,1.785,1850,4
1489,2017-10-12 16:15:19.7,105.5,10.792,0,1.785,1861,4
1490,2017-10-12 16:15:21.7,105.5,10.797,0,1.79,1873,4
1491,2017-10-12 16:15:23.7,105.1,10.802,0,1.795,1885,4
1492,2017-10-12 16:15:25.7,105.3,10.809,0,1.802,1896,4
1493,2017-10-12 16:15:27.7,105.7,10.813,0,1.806,1906,4
1494,2017-10-12 16:15:29.7,105.7,10.816,0,1.809,1917,4
1495,2017-10-12 16:15:31.7,105.8,10.826,0,1.819,1922,4
1496,2017-10-12 16:15:33.7,105.5,10.837,0,1.83,1922,4
1497,2017-10-12 16:15:35.7,106,10.84,0,1.833,1926,4
1498,2017-10-12 16:15:37.7,105.7,10.844,0,1.837,1932,4
1499,2017-10-12 16:15:39.7,105.3,10.849,0,1.842,1933,4
1500,2017-10-12 16:15:41.7,105.5,10.857,0,1.85,1933,4
1501,2017-10-12 16:15:43.7,105.5,10.859,0,1.852,1937,4
1502,2017-10-12 16:15:45.7,105,10.861,0,1.854,1947,4
1503,2017-10-12 16:15:47.7,105.5,10.864,0,1.857,1958,4
1504,2017-10-12 16:15:49.7,105.5,10.869,0,1.862,1968,4
1505,2017-10-12 16:15:51.7,105.5,10.877,0,1.87,1979,4
1506,2017-10-12 16:15:53.7,105.8,10.885,0,1.878,1989,4
1507,2017-10-12 16:15:55.7,105.5,10.89,0,1.883,1998,4
1508,2017-10-12 16:15:57.7,105.6,10.899,0,1.892,2008,4
1509,2017-10-12 16:15:59.7,105.5,10.908,0,1.901,2018,4
1510,2017-10-12 16:16:01.7,105.5,10.917,0,1.91,2027,4
1511,2017-10-12 16:16:03.7,105.3,10.927,0,1.92,2035,4
1512,2017-10-12 16:16:05.7,105.5,10.943,0,1.936,2044,4
1513,2017-10-12 16:16:07.7,105.3,10.953,0,1.946,2053,4
1514,2017-10-12 16:16:09.7,105.3,10.96,0,1.953,2063,4
1515,2017-10-12 16:16:11.7,105.5,10.973,0,1.966,2073,4
1516,2017-10-12 16:16:13.7,105.5,10.989,0,1.982,2082,4
1517,2017-10-12 16:16:15.7,105.2,11.01,0,2.003,2087,4
1518,2017-10-12 16:16:17.7,105.3,11.026,0,2.019,2092,4
1519,2017-10-12 16:16:19.7,105,11.026,0,2.019,2094,4
1520,2017-10-12 16:16:21.7,105,11.026,0,2.018,2096,4
1521,2017-10-12 16:16:23.7,105.5,11.035,0,2.028,2104,4
1522,2017-10-12 16:16:25.7,105,11.046,0,2.039,2112,4
1523,2017-10-12 16:16:27.7,105,11.063,0,2.056,2119,4
1524,2017-10-12 16:16:29.7,105.2,11.076,0,2.069,2122,4
1525,2017-10-12 16:16:31.7,105.2,11.085,0,2.078,2129,4
1526,2017-10-12 16:16:33.7,105.5,11.102,0,2.095,2139,4
1527,2017-10-12 16:16:35.7,105,11.106,0,2.099,2148,4
1528,2017-10-12 16:16:37.7,105.2,11.113,0,2.106,2156,4
1529,2017-10-12 16:16:39.7,105,11.118,0,2.111,2165,4
1530,2017-10-12 16:16:41.7,105.2,11.124,0,2.117,2172,4
1531,2017-10-12 16:16:43.7,105,11.132,0,2.125,2179,4
1532,2017-10-12 16:16:45.7,105.3,11.138,0,2.131,2187,4
1533,2017-10-12 16:16:47.7,105,11.143,0,2.136,2193,4
1534,2017-10-12 16:16:49.7,105,11.152,0,2.145,2200,4
1535,2017-10-12 16:16:51.7,105,11.16,0,2.153,2208,4
1536,2017-10-12 16:16:53.7,105,11.16,0,2.153,2216,4
1537,2017-10-12 16:16:55.7,105,11.16,0,2.153,2224,4
1538,2017-10-12 16:16:57.7,105,11.172,0,2.165,2233,4
1539,2017-10-12 16:16:59.7,105,11.176,0,2.169,2240,4
1540,2017-10-12 16:17:01.7,105,11.19,0,2.183,2245,4
1541,2017-10-12 16:17:03.7,104.8,11.198,0,2.191,2250,4
1542,2017-10-12 16:17:05.7,105,11.204,0,2.197,2259,4
1543,2017-10-12 16:17:07.7,105,11.212,0,2.205,2266,4
1544,2017-10-12 16:17:09.7,105,11.217,0,2.21,2274,4
1545,2017-10-12 16:17:11.7,105,11.222,0,2.215,2278,4
1546,2017-10-12 16:17:13.7,104.8,11.23,0,2.223,2286,4
1547,2017-10-12 16:17:15.7,105.2,11.238,0,2.231,2295,4
1548,2017-10-12 16:17:17.7,105,11.249,0,2.242,2305,4
1549,2017-10-12 16:17:19.7,105,11.258,0,2.251,2314,4
1550,2017-10-12 16:17:21.7,104.4,11.265,0,2.258,2323,4
1551,2017-10-12 16:17:23.7,104.8,11.278,0,2.271,2332,4
1552,2017-10-12 16:17:25.7,105,11.29,0,2.283,2341,4
1553,2017-10-12 16:17:27.7,104.9,11.298,0,2.291,2351,4
1554,2017-10-12 16:17:29.7,104.7,11.306,0,2.299,2360,4
1555,2017-10-12 16:17:31.7,105.2,11.315,0,2.308,2366,4
1556,2017-10-12 16:17:33.7,104.8,11.318,0,2.311,2376,4
1557,2017-10-12 16:17:35.7,105,11.325,0,2.318,2383,4
1558,2017-10-12 16:17:37.7,105,11.331,0,2.324,2390,4
1559,2017-10-12 16:17:39.7,105.2,11.339,0,2.332,2396,4
1560,2017-10-12 16:17:41.7,104.9,11.347,0,2.34,2403,4
1561,2017-10-12 16:17:43.7,104.8,11.354,0,2.347,2412,4
1562,2017-10-12 16:17:45.7,104.7,11.355,0,2.348,2421,4
1563,2017-10-12 16:17:47.7,105,11.355,0,2.348,2430,4
