No.,Date and time,FORCE [none] (32),Max [none] (28),TRAVEL [M] (3), DEPTH [none] (27),ROT COUNTER [pulses] (4),RPM [none] (11)
1,2017-10-09 16:36:50.7,278.7,0,0,0,0,0
2,2017-10-09 16:41:12.3,272.7,0.031,0.031,0.031,0,0
3,2017-10-09 16:41:13.3,272.5,0,0.03,-0.001,0,0
4,2017-10-09 16:41:14.3,272.5,0,0.029,-0.002,0,0
5,2017-10-09 16:41:15.3,272.3,0,0.029,-0.002,0,0
6,2017-10-09 16:41:16.3,272.5,0,0.026,-0.005,0,0
7,2017-10-09 16:41:17.3,272.5,0,0.026,-0.005,0,0
8,2017-10-09 16:41:18.3,272.3,0,0.026,-0.005,0,0
9,2017-10-09 16:41:19.3,272.3,0,0.026,-0.005,0,0
10,2017-10-09 16:41:20.3,272.3,0,0.026,-0.005,0,0
11,2017-10-09 16:41:21.3,272.3,0,0.026,-0.005,0,0
12,2017-10-09 16:41:22.3,272.3,0,0.026,-0.005,0,0
13,2017-10-09 16:41:23.3,272.3,0,0.026,-0.005,0,0
14,2017-10-09 16:41:24.3,272.3,0,0.026,-0.005,0,0
15,2017-10-09 16:41:25.3,271.8,0,0.024,-0.007,0,0
16,2017-10-09 16:41:26.3,272,0,0.02,-0.011,0,0
17,2017-10-09 16:41:27.3,272.2,0,0.02,-0.011,0,0
18,2017-10-09 16:41:28.3,272,0,0.024,-0.007,0,0
19,2017-10-09 16:41:29.3,272.2,0,0.025,-0.006,0,0
20,2017-10-09 16:41:30.3,272.3,0,0.026,-0.005,0,0
21,2017-10-09 16:41:31.3,272,0,0.029,-0.002,0,0
22,2017-10-09 16:41:32.3,272.4,0,0.029,-0.002,0,0
23,2017-10-09 16:41:33.3,272.3,0.004,0.035,0.004,0,0
24,2017-10-09 16:41:34.3,271.8,0.004,0.035,0.004,0,0
25,2017-10-09 16:41:35.3,272.2,0.012,0.043,0.012,0,0
26,2017-10-09 16:41:36.3,272.2,0.013,0.044,0.013,0,0
27,2017-10-09 16:41:37.3,272,0.014,0.045,0.014,0,0
28,2017-10-09 16:41:38.3,271.8,0.014,0.045,0.014,0,0
29,2017-10-09 16:41:39.3,271.8,0.014,0.045,0.014,1,0
30,2017-10-09 16:41:40.3,271.8,0.014,0.045,0.014,0,0
31,2017-10-09 16:41:41.3,271.5,0.014,0.045,0.014,0,0
32,2017-10-09 16:41:42.4,271.7,0.014,0.045,0.014,0,0
33,2017-10-09 16:41:43.4,271.8,0.015,0.046,0.015,0,0
34,2017-10-09 16:41:44.4,271.8,0.017,0.048,0.017,0,0
35,2017-10-09 16:41:45.4,271.8,0.017,0.048,0.017,0,0
36,2017-10-09 16:41:46.4,272,0.017,0.048,0.017,1,0
37,2017-10-09 16:41:47.4,271.8,0.017,0.048,0.017,1,0
38,2017-10-09 16:41:48.4,271.8,0.019,0.05,0.019,3,0
39,2017-10-09 16:41:49.4,271.8,0.019,0.05,0.019,4,0
40,2017-10-09 16:41:50.4,271.8,0.019,0.05,0.019,0,48
41,2017-10-09 16:41:51.4,271.5,0.022,0.053,0.022,0,48
42,2017-10-09 16:41:52.4,271.5,0.023,0.054,0.023,1,48
43,2017-10-09 16:41:53.4,271.3,0.023,0.054,0.023,4,48
44,2017-10-09 16:41:54.4,271.7,0.026,0.057,0.026,7,48
45,2017-10-09 16:41:55.4,271.7,0.026,0.057,0.026,0,120
46,2017-10-09 16:41:56.4,271.3,0.026,0.057,0.026,4,120
47,2017-10-09 16:41:57.4,271.3,0.03,0.061,0.03,4,120
48,2017-10-09 16:41:58.4,271.3,0.03,0.061,0.03,6,120
49,2017-10-09 16:41:59.4,271.3,0.033,0.064,0.033,7,120
50,2017-10-09 16:42:00.4,271.3,0.037,0.068,0.037,0,120
51,2017-10-09 16:42:01.4,271.2,0.038,0.069,0.038,4,120
52,2017-10-09 16:42:02.4,271.5,0.04,0.071,0.04,7,120
53,2017-10-09 16:42:03.4,271.3,0.042,0.073,0.042,10,120
54,2017-10-09 16:42:04.4,271.5,0.042,0.073,0.042,14,120
55,2017-10-09 16:42:05.4,271.3,0.042,0.072,0.041,0,120
56,2017-10-09 16:42:06.4,271.7,0.042,0.069,0.038,3,120
57,2017-10-09 16:42:07.4,271.5,0.042,0.069,0.038,7,120
58,2017-10-09 16:42:08.4,271.3,0.042,0.07,0.039,10,120
59,2017-10-09 16:42:09.4,271,0.042,0.073,0.042,14,120
60,2017-10-09 16:42:10.4,271.2,0.044,0.075,0.044,0,120
61,2017-10-09 16:42:11.4,270.8,0.045,0.076,0.045,4,120
62,2017-10-09 16:42:12.4,271.2,0.045,0.076,0.045,8,120
63,2017-10-09 16:42:13.4,271.5,0.047,0.078,0.047,11,120
64,2017-10-09 16:42:14.4,271.3,0.047,0.078,0.047,14,120
65,2017-10-09 16:42:15.4,270.8,0.049,0.08,0.049,0,180
66,2017-10-09 16:42:16.4,271.1,0.05,0.081,0.05,2,180
67,2017-10-09 16:42:17.4,271.2,0.052,0.083,0.052,2,180
68,2017-10-09 16:42:18.4,271.2,0.055,0.085,0.054,2,180
69,2017-10-09 16:42:19.4,271,0.055,0.083,0.052,2,180
70,2017-10-09 16:42:20.4,270.8,0.055,0.084,0.053,0,60
71,2017-10-09 16:42:21.4,271,0.056,0.087,0.056,4,60
72,2017-10-09 16:42:22.4,270.8,0.059,0.09,0.059,7,60
73,2017-10-09 16:42:23.4,270.8,0.062,0.093,0.062,10,60
74,2017-10-09 16:42:24.4,270.8,0.065,0.096,0.065,14,60
75,2017-10-09 16:42:25.4,270.8,0.068,0.099,0.068,0,204
76,2017-10-09 16:42:26.4,270.8,0.069,0.1,0.069,4,204
77,2017-10-09 16:42:27.4,270.8,0.069,0.1,0.069,6,204
78,2017-10-09 16:42:28.4,270.8,0.069,0.1,0.069,9,204
79,2017-10-09 16:42:29.4,270.3,0.072,0.103,0.072,11,204
80,2017-10-09 16:42:30.4,270.7,0.076,0.107,0.076,0,204
81,2017-10-09 16:42:31.4,270.7,0.079,0.11,0.079,3,204
82,2017-10-09 16:42:32.4,270.7,0.082,0.113,0.082,6,204
83,2017-10-09 16:42:33.4,270.8,0.083,0.114,0.083,9,204
84,2017-10-09 16:42:34.4,270.5,0.085,0.116,0.085,10,204
85,2017-10-09 16:42:35.4,270.7,0.087,0.118,0.087,0,204
86,2017-10-09 16:42:36.4,270.8,0.089,0.12,0.089,3,204
87,2017-10-09 16:42:37.4,270.8,0.09,0.121,0.09,6,204
88,2017-10-09 16:42:38.4,270.8,0.09,0.12,0.089,10,204
89,2017-10-09 16:42:39.4,270.8,0.09,0.118,0.087,13,204
90,2017-10-09 16:42:40.4,270.8,0.09,0.119,0.088,0,168
91,2017-10-09 16:42:41.4,270.8,0.09,0.12,0.089,0,168
92,2017-10-09 16:42:42.4,270.8,0.093,0.124,0.093,1,168
93,2017-10-09 16:42:43.4,270.8,0.098,0.129,0.098,2,168
94,2017-10-09 16:42:44.4,270.5,0.102,0.133,0.102,2,168
95,2017-10-09 16:42:45.4,270.7,0.105,0.136,0.105,0,24
96,2017-10-09 16:42:46.4,270.7,0.108,0.139,0.108,2,24
97,2017-10-09 16:42:47.4,270.7,0.11,0.141,0.11,5,24
98,2017-10-09 16:42:48.4,270.5,0.113,0.144,0.113,9,24
99,2017-10-09 16:42:49.4,270,0.116,0.147,0.116,12,24
100,2017-10-09 16:42:50.4,270.5,0.116,0.139,0.108,0,24
101,2017-10-09 16:42:51.4,270.2,0.116,0.139,0.108,3,24
102,2017-10-09 16:42:52.4,269.8,0.116,0.139,0.108,6,24
103,2017-10-09 16:42:53.4,270.5,0.118,0.149,0.118,9,24
104,2017-10-09 16:42:54.4,270.5,0.124,0.155,0.124,12,24
105,2017-10-09 16:42:55.4,270.3,0.13,0.161,0.13,0,24
106,2017-10-09 16:42:56.4,270.5,0.133,0.164,0.133,4,24
107,2017-10-09 16:42:57.4,270,0.135,0.166,0.135,7,24
108,2017-10-09 16:42:58.4,270.2,0.14,0.171,0.14,10,24
109,2017-10-09 16:42:59.4,270,0.142,0.173,0.142,13,24
110,2017-10-09 16:43:00.4,269.8,0.144,0.175,0.144,0,24
111,2017-10-09 16:43:01.4,269.8,0.147,0.178,0.147,3,24
112,2017-10-09 16:43:02.4,270.2,0.148,0.179,0.148,5,24
113,2017-10-09 16:43:03.4,269.8,0.151,0.182,0.151,8,24
114,2017-10-09 16:43:04.4,269.8,0.151,0.177,0.146,11,24
115,2017-10-09 16:43:05.4,270,0.151,0.18,0.149,0,168
116,2017-10-09 16:43:06.4,269.8,0.157,0.188,0.157,4,168
117,2017-10-09 16:43:07.4,269.8,0.16,0.191,0.16,7,168
118,2017-10-09 16:43:08.4,269.8,0.162,0.193,0.162,10,168
119,2017-10-09 16:43:09.4,269.5,0.165,0.196,0.165,13,168
120,2017-10-09 16:43:10.4,269.7,0.168,0.199,0.168,0,168
121,2017-10-09 16:43:11.4,269.7,0.169,0.2,0.169,4,168
122,2017-10-09 16:43:12.4,269.7,0.173,0.204,0.173,7,168
123,2017-10-09 16:43:13.4,270,0.176,0.207,0.176,11,168
124,2017-10-09 16:43:14.4,269.8,0.181,0.212,0.181,14,168
125,2017-10-09 16:43:15.4,269.5,0.183,0.21,0.179,0,204
126,2017-10-09 16:43:16.4,269.5,0.183,0.207,0.176,3,204
127,2017-10-09 16:43:17.4,269.3,0.183,0.206,0.175,7,204
128,2017-10-09 16:43:18.4,269.5,0.183,0.214,0.183,10,204
129,2017-10-09 16:43:19.4,269.5,0.191,0.222,0.191,13,204
130,2017-10-09 16:43:20.4,269.3,0.197,0.228,0.197,0,204
131,2017-10-09 16:43:21.4,269.3,0.199,0.23,0.199,3,204
132,2017-10-09 16:43:22.4,269.2,0.202,0.233,0.202,7,204
133,2017-10-09 16:43:23.4,269.3,0.205,0.236,0.205,10,204
134,2017-10-09 16:43:24.4,269.1,0.207,0.238,0.207,13,204
135,2017-10-09 16:43:25.4,269.2,0.21,0.241,0.21,0,192
136,2017-10-09 16:43:26.4,269.2,0.212,0.243,0.212,3,192
137,2017-10-09 16:43:27.4,269.3,0.212,0.232,0.201,6,192
138,2017-10-09 16:43:28.4,269.3,0.212,0.231,0.2,9,192
139,2017-10-09 16:43:29.4,269.2,0.212,0.232,0.201,12,192
140,2017-10-09 16:43:30.4,269.2,0.212,0.237,0.206,0,192
141,2017-10-09 16:43:31.4,269.3,0.215,0.246,0.215,3,192
142,2017-10-09 16:43:32.4,269.3,0.221,0.252,0.221,6,192
143,2017-10-09 16:43:33.4,269.7,0.228,0.259,0.228,10,192
144,2017-10-09 16:43:34.4,269.3,0.232,0.263,0.232,13,192
145,2017-10-09 16:43:35.4,269.3,0.234,0.265,0.234,0,192
146,2017-10-09 16:43:36.4,269.7,0.241,0.272,0.241,3,192
147,2017-10-09 16:43:37.4,269.5,0.241,0.272,0.241,5,192
148,2017-10-09 16:43:38.4,269.3,0.245,0.276,0.245,8,192
149,2017-10-09 16:43:39.4,269.3,0.248,0.279,0.248,11,192
150,2017-10-09 16:43:40.4,269.1,0.257,0.288,0.257,0,192
151,2017-10-09 16:43:41.4,269.2,0.26,0.291,0.26,3,192
152,2017-10-09 16:43:42.4,269.2,0.26,0.291,0.26,6,192
153,2017-10-09 16:43:43.4,268.9,0.271,0.302,0.271,9,192
154,2017-10-09 16:43:44.4,269.1,0.274,0.305,0.274,12,192
155,2017-10-09 16:43:45.4,268.8,0.283,0.314,0.283,0,192
156,2017-10-09 16:43:46.4,269,0.283,0.313,0.282,3,192
157,2017-10-09 16:43:47.4,268.9,0.284,0.315,0.284,6,192
158,2017-10-09 16:43:48.4,268.8,0.297,0.328,0.297,9,192
159,2017-10-09 16:43:49.4,269.2,0.309,0.34,0.309,12,192
160,2017-10-09 16:43:50.4,269,0.313,0.343,0.312,0,180
161,2017-10-09 16:43:51.4,268.8,0.313,0.333,0.302,3,180
162,2017-10-09 16:43:52.4,269,0.313,0.337,0.306,8,180
163,2017-10-09 16:43:53.4,269.2,0.318,0.349,0.318,9,180
164,2017-10-09 16:43:54.4,269,0.328,0.359,0.328,9,180
165,2017-10-09 16:43:55.4,269,0.329,0.36,0.329,0,180
166,2017-10-09 16:43:56.4,269,0.335,0.366,0.335,3,180
167,2017-10-09 16:43:57.4,269,0.338,0.369,0.338,5,180
168,2017-10-09 16:43:58.4,269,0.342,0.373,0.342,5,180
169,2017-10-09 16:43:59.4,268.8,0.348,0.379,0.348,5,180
170,2017-10-09 16:44:00.4,269,0.364,0.395,0.364,0,96
171,2017-10-09 16:44:01.4,268.8,0.375,0.406,0.375,3,96
172,2017-10-09 16:44:02.4,269,0.387,0.418,0.387,5,96
173,2017-10-09 16:44:03.4,268.8,0.396,0.427,0.396,5,96
174,2017-10-09 16:44:04.4,268.8,0.396,0.427,0.396,6,96
175,2017-10-09 16:44:05.4,268.8,0.396,0.427,0.396,0,96
176,2017-10-09 16:44:06.4,269,0.396,0.426,0.395,2,96
177,2017-10-09 16:44:07.4,269,0.413,0.444,0.413,4,96
178,2017-10-09 16:44:08.4,269.2,0.424,0.455,0.424,7,96
179,2017-10-09 16:44:09.4,268.8,0.428,0.459,0.428,11,96
180,2017-10-09 16:44:10.4,268.3,0.439,0.47,0.439,0,168
181,2017-10-09 16:44:11.4,268.5,0.444,0.475,0.444,4,168
182,2017-10-09 16:44:12.4,268.3,0.458,0.489,0.458,6,168
183,2017-10-09 16:44:13.4,268.3,0.467,0.498,0.467,6,168
184,2017-10-09 16:44:14.4,268.7,0.478,0.509,0.478,6,168
185,2017-10-09 16:44:15.4,268.3,0.488,0.519,0.488,0,168
186,2017-10-09 16:44:16.4,268.5,0.499,0.53,0.499,4,168
187,2017-10-09 16:44:17.4,268.3,0.512,0.543,0.512,8,168
188,2017-10-09 16:44:18.4,268.7,0.523,0.554,0.523,10,168
189,2017-10-09 16:44:19.4,268.3,0.523,0.554,0.523,13,168
190,2017-10-09 16:44:20.4,268.3,0.523,0.548,0.517,0,192
191,2017-10-09 16:44:21.4,268.5,0.523,0.533,0.502,4,192
192,2017-10-09 16:44:22.4,268.5,0.523,0.541,0.51,7,192
193,2017-10-09 16:44:23.4,268.5,0.525,0.556,0.525,11,192
194,2017-10-09 16:44:24.4,268.7,0.547,0.578,0.547,14,192
195,2017-10-09 16:44:25.4,268.3,0.567,0.598,0.567,0,204
196,2017-10-09 16:44:26.4,268.7,0.588,0.619,0.588,4,204
197,2017-10-09 16:44:27.4,268.5,0.612,0.643,0.612,7,204
198,2017-10-09 16:44:28.4,268.3,0.636,0.667,0.636,10,204
199,2017-10-09 16:44:29.4,268.3,0.642,0.673,0.642,14,204
200,2017-10-09 16:44:30.4,268.4,0.656,0.687,0.656,0,204
201,2017-10-09 16:44:31.4,268.1,0.656,0.687,0.656,3,204
202,2017-10-09 16:44:32.4,268.2,0.656,0.687,0.656,7,204
203,2017-10-09 16:44:33.4,268,0.659,0.69,0.659,10,204
204,2017-10-09 16:44:34.4,268.2,0.676,0.707,0.676,13,204
205,2017-10-09 16:44:35.4,268,0.7,0.731,0.7,0,192
206,2017-10-09 16:44:36.4,267.8,0.721,0.752,0.721,3,192
207,2017-10-09 16:44:37.4,268.2,0.739,0.77,0.739,6,192
208,2017-10-09 16:44:38.4,268.2,0.771,0.802,0.771,9,192
209,2017-10-09 16:44:39.4,268,0.792,0.823,0.792,12,192
210,2017-10-09 16:44:40.4,267.8,0.8,0.831,0.8,0,192
211,2017-10-09 16:44:41.4,268,0.807,0.838,0.807,3,192
212,2017-10-09 16:44:42.4,267.8,0.807,0.837,0.806,6,192
213,2017-10-09 16:44:43.4,268,0.807,0.828,0.797,9,192
214,2017-10-09 16:44:44.4,267.5,0.807,0.825,0.794,13,192
215,2017-10-09 16:44:45.4,267.7,0.807,0.824,0.793,0,192
216,2017-10-09 16:44:46.4,267.7,0.807,0.829,0.798,3,192
217,2017-10-09 16:44:47.4,267.5,0.808,0.839,0.808,6,192
218,2017-10-09 16:44:48.4,267.5,0.822,0.853,0.822,9,192
219,2017-10-09 16:44:49.4,267.7,0.836,0.867,0.836,12,192
220,2017-10-09 16:44:50.4,267.5,0.851,0.882,0.851,0,180
221,2017-10-09 16:44:51.4,267.4,0.862,0.893,0.862,3,180
222,2017-10-09 16:44:52.4,267.6,0.88,0.911,0.88,6,180
223,2017-10-09 16:44:53.4,267.7,0.892,0.923,0.892,10,180
224,2017-10-09 16:44:54.4,267.3,0.905,0.936,0.905,13,180
225,2017-10-09 16:44:55.4,267.3,0.92,0.951,0.92,0,192
226,2017-10-09 16:44:56.4,267.3,0.932,0.963,0.932,3,192
227,2017-10-09 16:44:57.4,267.5,0.94,0.971,0.94,6,192
228,2017-10-09 16:44:58.4,267,0.961,0.992,0.961,9,192
229,2017-10-09 16:44:59.4,267.2,0.967,0.998,0.967,12,192
230,2017-10-09 16:45:00.4,267.2,0.967,0.991,0.96,0,156
231,2017-10-09 16:45:01.4,267,0.967,0.99,0.959,3,156
232,2017-10-09 16:45:02.4,267.2,0.967,0.988,0.957,6,156
233,2017-10-09 16:45:03.4,267.2,0.967,0.998,0.967,9,156
234,2017-10-09 16:45:04.4,267,0.991,1.022,0.991,11,156
235,2017-10-09 16:45:05.4,267,1.018,1.049,1.018,0,156
236,2017-10-09 16:45:06.4,266.8,1.037,1.068,1.037,0,156
237,2017-10-09 16:45:07.4,267,1.052,1.083,1.052,0,156
238,2017-10-09 16:45:08.4,267.2,1.068,1.099,1.068,0,156
239,2017-10-09 16:45:09.4,266.8,1.086,1.117,1.086,0,156
240,2017-10-09 16:45:10.4,267,1.106,1.137,1.106,0,0
241,2017-10-09 16:45:11.4,266.9,1.131,1.162,1.131,0,0
242,2017-10-09 16:45:12.4,266.8,1.155,1.186,1.155,0,0
243,2017-10-09 16:45:13.4,266.7,1.16,1.191,1.16,0,0
244,2017-10-09 16:45:14.4,267,1.16,1.19,1.159,0,0
245,2017-10-09 16:45:15.4,266.8,1.162,1.193,1.162,0,0
246,2017-10-09 16:45:16.4,267.2,1.162,1.168,1.137,0,0
247,2017-10-09 16:45:17.4,267.2,1.162,1.172,1.141,2,0
248,2017-10-09 16:45:18.4,267.2,1.162,1.177,1.146,3,0
249,2017-10-09 16:45:19.4,266.8,1.167,1.198,1.167,3,0
250,2017-10-09 16:45:20.4,267,1.194,1.225,1.194,0,0
251,2017-10-09 16:45:21.4,267,1.22,1.251,1.22,3,0
252,2017-10-09 16:45:22.4,266.5,1.248,1.279,1.248,6,0
253,2017-10-09 16:45:23.4,266.5,1.274,1.305,1.274,9,0
254,2017-10-09 16:45:24.4,266.5,1.306,1.337,1.306,11,0
255,2017-10-09 16:45:25.4,266.5,1.306,1.336,1.305,0,0
256,2017-10-09 16:45:26.4,267.2,1.306,1.333,1.302,1,0
257,2017-10-09 16:45:27.4,266.8,1.306,1.334,1.303,1,0
258,2017-10-09 16:45:28.4,266.5,1.306,1.335,1.304,1,0
259,2017-10-09 16:45:29.4,266,1.306,1.333,1.302,2,0
260,2017-10-09 16:45:30.4,266.2,1.319,1.35,1.319,0,0
261,2017-10-09 16:45:31.4,266.5,1.339,1.37,1.339,0,0
262,2017-10-09 16:45:32.4,266.3,1.364,1.395,1.364,1,0
263,2017-10-09 16:45:33.4,266.5,1.386,1.417,1.386,4,0
264,2017-10-09 16:45:34.4,266.4,1.399,1.43,1.399,7,0
265,2017-10-09 16:45:35.4,266.2,1.42,1.451,1.42,0,96
266,2017-10-09 16:45:36.4,266.4,1.432,1.463,1.432,2,96
267,2017-10-09 16:45:37.4,266.3,1.454,1.485,1.454,3,96
268,2017-10-09 16:45:38.4,266,1.455,1.486,1.455,5,96
269,2017-10-09 16:45:39.4,266.2,1.467,1.498,1.467,7,96
270,2017-10-09 16:45:40.4,266.2,1.483,1.514,1.483,0,96
271,2017-10-09 16:45:41.4,266.2,1.496,1.527,1.496,1,96
272,2017-10-09 16:45:42.4,266.2,1.499,1.529,1.498,2,96
273,2017-10-09 16:45:43.4,266,1.499,1.523,1.492,4,96
274,2017-10-09 16:45:44.4,266.5,1.499,1.522,1.491,5,96
275,2017-10-09 16:45:45.4,266.2,1.5,1.531,1.5,0,96
276,2017-10-09 16:45:46.4,266.5,1.512,1.543,1.512,3,96
277,2017-10-09 16:45:47.4,266.3,1.541,1.572,1.541,6,96
278,2017-10-09 16:45:48.4,266.5,1.559,1.59,1.559,8,96
279,2017-10-09 16:45:49.4,266.5,1.575,1.606,1.575,11,96
280,2017-10-09 16:45:50.4,266.3,1.586,1.617,1.586,0,168
281,2017-10-09 16:45:51.4,266.3,1.598,1.629,1.598,3,168
282,2017-10-09 16:45:52.4,266.2,1.616,1.647,1.616,6,168
283,2017-10-09 16:45:53.4,266,1.623,1.654,1.623,8,168
284,2017-10-09 16:45:54.4,266.2,1.623,1.653,1.622,11,168
285,2017-10-09 16:45:55.4,266,1.623,1.653,1.622,0,168
286,2017-10-09 16:45:56.4,266,1.623,1.653,1.622,3,168
287,2017-10-09 16:45:57.4,266.2,1.623,1.653,1.622,6,168
288,2017-10-09 16:45:58.4,265.8,1.623,1.652,1.621,9,168
289,2017-10-09 16:45:59.4,266,1.623,1.652,1.621,13,168
290,2017-10-09 16:46:00.4,265.9,1.623,1.651,1.62,0,192
291,2017-10-09 16:46:01.4,266.2,1.623,1.651,1.62,4,192
292,2017-10-09 16:46:02.4,266.2,1.623,1.651,1.62,7,192
293,2017-10-09 16:46:03.4,266.5,1.623,1.651,1.62,10,192
294,2017-10-09 16:46:04.4,266.3,1.623,1.652,1.621,13,192
295,2017-10-09 16:46:05.4,266.3,1.623,1.653,1.622,0,192
296,2017-10-09 16:46:06.4,266.3,1.637,1.668,1.637,3,192
297,2017-10-09 16:46:07.4,266,1.668,1.699,1.668,7,192
298,2017-10-09 16:46:08.4,266,1.682,1.712,1.681,8,192
299,2017-10-09 16:46:09.4,266.3,1.682,1.711,1.68,8,192
300,2017-10-09 16:46:10.4,266,1.682,1.71,1.679,0,192
301,2017-10-09 16:46:11.4,266,1.682,1.712,1.681,0,192
302,2017-10-09 16:46:12.4,266.2,1.682,1.712,1.681,0,192
303,2017-10-09 16:46:13.4,266.2,1.682,1.712,1.681,4,192
304,2017-10-09 16:46:14.4,266.2,1.682,1.712,1.681,7,192
305,2017-10-09 16:46:15.4,266.2,1.682,1.713,1.682,0,192
306,2017-10-09 16:46:16.4,266,1.682,1.712,1.681,0,192
307,2017-10-09 16:46:17.4,266,1.682,1.71,1.679,0,192
308,2017-10-09 16:46:18.4,265.9,1.682,1.706,1.675,0,192
309,2017-10-09 16:46:19.4,265.8,1.682,1.706,1.675,0,192
310,2017-10-09 16:46:20.4,265.8,1.682,1.706,1.675,0,24
311,2017-10-09 16:46:21.4,266,1.682,1.706,1.675,4,24
312,2017-10-09 16:46:22.4,266,1.696,1.727,1.696,7,24
313,2017-10-09 16:46:23.4,266,1.709,1.74,1.709,9,24
314,2017-10-09 16:46:24.4,265.7,1.733,1.764,1.733,9,24
315,2017-10-09 16:46:25.4,266,1.749,1.78,1.749,0,156
316,2017-10-09 16:46:26.4,265.5,1.763,1.794,1.763,2,156
317,2017-10-09 16:46:27.4,266,1.778,1.809,1.778,6,156
318,2017-10-09 16:46:28.4,266,1.791,1.822,1.791,10,156
319,2017-10-09 16:46:29.4,265.7,1.807,1.838,1.807,14,156
320,2017-10-09 16:46:30.4,265.7,1.824,1.855,1.824,0,156
321,2017-10-09 16:46:31.4,265.5,1.843,1.874,1.843,2,156
322,2017-10-09 16:46:32.4,265.7,1.857,1.888,1.857,6,156
323,2017-10-09 16:46:33.4,265.5,1.865,1.896,1.865,8,156
324,2017-10-09 16:46:34.4,265.8,1.865,1.892,1.861,11,156
325,2017-10-09 16:46:35.4,265.8,1.865,1.894,1.863,0,156
326,2017-10-09 16:46:36.4,265.9,1.892,1.923,1.892,2,156
327,2017-10-09 16:46:37.4,265.5,1.894,1.925,1.894,3,156
328,2017-10-09 16:46:38.4,265,1.909,1.937,1.906,3,156
329,2017-10-09 16:46:39.4,265,1.909,1.937,1.906,3,156
330,2017-10-09 16:46:40.4,265.3,1.909,1.939,1.908,0,36
331,2017-10-09 16:46:41.4,265.5,1.928,1.959,1.928,0,36
332,2017-10-09 16:46:42.4,265.5,1.965,1.996,1.965,0,36
333,2017-10-09 16:46:43.4,265,1.965,1.994,1.963,0,36
334,2017-10-09 16:46:44.4,265,1.98,2.011,1.98,0,36
335,2017-10-09 16:46:45.4,265.3,2.008,2.039,2.008,0,0
336,2017-10-09 16:46:46.4,265,2.008,2.039,2.008,0,0
337,2017-10-09 16:46:47.4,265,2.03,2.061,2.03,0,0
338,2017-10-09 16:46:48.4,265,2.063,2.094,2.063,0,0
339,2017-10-09 16:46:49.4,265,2.077,2.104,2.073,0,0
340,2017-10-09 16:46:50.4,264.8,2.077,2.103,2.072,0,0
341,2017-10-09 16:46:51.4,265,2.083,2.114,2.083,0,0
342,2017-10-09 16:46:52.4,265,2.129,2.16,2.129,0,0
343,2017-10-09 16:46:53.4,265,2.144,2.174,2.143,0,0
344,2017-10-09 16:46:54.4,265.2,2.144,2.174,2.143,0,0
345,2017-10-09 16:46:55.4,265,2.144,2.173,2.142,0,36
346,2017-10-09 16:46:56.4,265.3,2.149,2.18,2.149,0,36
347,2017-10-09 16:46:57.4,265,2.216,2.247,2.216,0,36
348,2017-10-09 16:46:58.4,265,2.216,2.247,2.216,0,36
349,2017-10-09 16:46:59.4,265,2.235,2.266,2.235,0,36
350,2017-10-09 16:47:00.4,265.4,2.235,2.266,2.235,0,0
351,2017-10-09 16:47:01.4,265,2.235,2.266,2.235,0,0
352,2017-10-09 16:47:02.4,264.7,2.235,2.266,2.235,0,0
353,2017-10-09 16:47:03.4,264.8,2.237,2.268,2.237,0,0
354,2017-10-09 16:47:04.4,265,2.237,2.268,2.237,3,0
355,2017-10-09 16:47:05.4,264.8,2.237,2.268,2.237,0,60
356,2017-10-09 16:47:06.4,264.8,2.237,2.268,2.237,3,60
357,2017-10-09 16:47:07.4,265,2.237,2.266,2.235,3,60
358,2017-10-09 16:47:08.4,264.5,2.237,2.203,2.172,3,60
359,2017-10-09 16:47:09.4,264.5,2.237,2.202,2.171,3,60
360,2017-10-09 16:47:10.4,265.2,2.237,2.201,2.17,0,36
361,2017-10-09 16:47:11.4,265,2.237,2.201,2.17,0,36
362,2017-10-09 16:47:12.4,265,2.237,2.201,2.17,0,36
363,2017-10-09 16:47:13.4,264.5,2.237,2.2,2.169,0,36
364,2017-10-09 16:47:14.4,264.3,2.237,2.208,2.177,0,36
365,2017-10-09 16:47:15.4,264.3,2.237,2.241,2.21,0,0
366,2017-10-09 16:47:16.4,264.3,2.237,2.241,2.21,0,0
367,2017-10-09 16:47:17.4,264.3,2.237,2.122,2.091,0,0
368,2017-10-09 16:47:18.4,264.3,2.237,2.122,2.091,0,0
369,2017-10-09 16:48:15.4,263.3,2.237,0.088,0.057,0,0
370,2017-10-09 16:48:16.4,263,2.091,0.087,2.091,0,0
371,2017-10-09 16:48:17.4,262.5,2.091,0.087,2.091,0,0
372,2017-10-09 16:48:18.4,263,2.094,0.09,2.094,0,0
373,2017-10-09 16:48:19.4,263,2.101,0.097,2.101,0,0
374,2017-10-09 16:48:20.4,262.7,2.107,0.103,2.107,0,12
375,2017-10-09 16:48:21.4,262.7,2.12,0.116,2.12,3,12
376,2017-10-09 16:48:22.4,263,2.142,0.138,2.142,4,12
377,2017-10-09 16:48:23.4,262.8,2.156,0.152,2.156,6,12
378,2017-10-09 16:48:24.4,263,2.174,0.17,2.174,8,12
379,2017-10-09 16:48:25.4,263,2.195,0.191,2.195,0,108
380,2017-10-09 16:48:26.4,263,2.21,0.206,2.21,1,108
381,2017-10-09 16:48:27.4,263,2.224,0.22,2.224,1,108
